Experiment,Item,Condition,Condition_ID,quantifier,scenario,n_quantifier,n_target_objects,shape_noun,color_adjective1,color_adjective2,Sentence_german,Expected_answer,list,target_objects,Form_left,colour1_left,n_colour1_left,colour2_left,n_colour2_left,Form_right,colour1_right,n_colour1_right,colour2_right,n_colour2_right
ESQ,20,3,3,less,small_control,3.0,5.0,heart,pink,,Sind weniger als drei Herzen pink?,"ja, stimmt",2,left,heart,pink,2,grey,3,triangle,pink,3,grey,3
ESQ,20,4,4,less,large_control,3.0,5.0,heart,pink,,Sind weniger als drei Herzen pink?,"nein, stimmt nicht",3,left,heart,pink,5,grey,0,triangle,pink,3,grey,3
ESQ,20,1,5,more,empty_restrictor,3.0,5.0,heart,pink,,Sind mehr als drei Herzen pink?,komische frage,1,left,cross,pink,3,grey,2,triangle,pink,3,grey,3
ESQ,20,2,6,more,empty_scope,3.0,5.0,heart,pink,,Sind mehr als drei Herzen pink?,"nein, stimmt nicht",2,left,heart,pink,0,grey,5,triangle,pink,3,grey,3
ESQ,20,3,7,more,small_control,3.0,5.0,heart,pink,,Sind mehr als drei Herzen pink?,"nein, stimmt nicht",3,left,heart,pink,2,grey,3,triangle,pink,3,grey,3
ESQ,20,4,8,more,large_control,3.0,5.0,heart,pink,,Sind mehr als drei Herzen pink?,"ja, stimmt",4,left,heart,pink,5,grey,0,triangle,pink,3,grey,3
ESQ,20,1,9,every,empty_restrictor,3.0,5.0,heart,pink,,Ist jedes Herz pink?,komische frage,2,left,cross,pink,3,grey,2,triangle,pink,3,grey,3
ESQ,20,2,10,every,empty_scope,3.0,5.0,heart,pink,,Ist jedes Herz pink?,"nein, stimmt nicht",3,left,heart,pink,0,grey,5,triangle,pink,3,grey,3
ESQ,20,3,11,every,small_control,3.0,5.0,heart,pink,,Ist jedes Herz pink?,"nein, stimmt nicht",4,left,heart,pink,2,grey,3,triangle,pink,3,grey,3
ESQ,20,4,12,every,large_control,3.0,5.0,heart,pink,,Ist jedes Herz pink?,"ja, stimmt",1,left,heart,pink,5,grey,0,triangle,pink,3,grey,3
ESQ,20,1,13,no,empty_restrictor,3.0,5.0,heart,pink,,Ist kein Herz pink?,komische frage,3,left,cross,pink,3,grey,2,triangle,pink,3,grey,3
ESQ,20,2,14,no,empty_scope,3.0,5.0,heart,pink,,Ist kein Herz pink?,"ja, stimmt",4,left,heart,pink,0,grey,5,triangle,pink,3,grey,3
ESQ,20,3,15,no,small_control,3.0,5.0,heart,pink,,Ist kein Herz pink?,"nein, stimmt nicht",1,left,heart,pink,2,grey,3,triangle,pink,3,grey,3
ESQ,20,4,16,no,large_control,3.0,5.0,heart,pink,,Ist kein Herz pink?,"nein, stimmt nicht",2,left,heart,pink,5,grey,0,triangle,pink,3,grey,3
DIST,101,1,1,every,psp_violation_target_right,,,Dreieck,rot,blau,Ist jedes Dreieck entweder rot oder blau?,komische frage,1;2,left,circle,red,3,blue,4,square,red,2,blue,2
DIST,101,2,2,every,target_target_right,,,Dreieck,rot,blau,Ist jedes Dreieck entweder rot oder blau?,"ja, stimmt",1;2,left,triangle,red,0,blue,7,square,red,2,blue,2
DIST,101,3,3,every,true_control_target_right,,,Dreieck,rot,blau,Ist jedes Dreieck entweder rot oder blau?,"ja, stimmt",1;2,left,triangle,red,3,blue,4,square,red,2,blue,2
DIST,101,4,4,every,false_control_target_right,,,Dreieck,rot,blau,Ist jedes Dreieck entweder rot oder blau?,"nein, stimmt nicht",1;2,left,triangle,red,3,grey,4,square,red,2,grey,2
DIST,101,1,5,every,psp_violation_target_left,,,Dreieck,rot,blau,Ist jedes Dreieck entweder blau oder rot?,komische frage,3;4,left,circle,red,3,blue,4,square,red,2,blue,2
DIST,101,2,6,every,target_target_left,,,Dreieck,rot,blau,Ist jedes Dreieck entweder blau oder rot?,"ja, stimmt",3;4,left,triangle,red,0,blue,7,square,red,2,blue,2
DIST,101,3,7,every,true_control_target_left,,,Dreieck,rot,blau,Ist jedes Dreieck entweder blau oder rot?,"ja, stimmt",3;4,left,triangle,red,3,blue,4,square,red,2,blue,2
DIST,101,4,8,every,false_control_target_left,,,Dreieck,rot,blau,Ist jedes Dreieck entweder blau oder rot?,"nein, stimmt nicht",3;4,left,triangle,red,3,grey,4,square,red,2,grey,2
DIST,102,1,1,every,psp_violation_target_right,,,Quadrat,orange,grün,Ist jedes Quadrat entweder orange oder grün?,komische frage,3;4,left,cross,orange,2,green,2,triangle,orange,4,green,4
DIST,102,2,2,every,target_target_right,,,Quadrat,orange,grün,Ist jedes Quadrat entweder orange oder grün?,"ja, stimmt",3;4,left,square,orange,0,green,4,triangle,orange,4,green,4
DIST,102,3,3,every,true_control_target_right,,,Quadrat,orange,grün,Ist jedes Quadrat entweder orange oder grün?,"ja, stimmt",3;4,left,square,orange,2,green,2,triangle,orange,4,green,4
DIST,102,4,4,every,false_control_target_right,,,Quadrat,orange,grün,Ist jedes Quadrat entweder orange oder grün?,"nein, stimmt nicht",3;4,left,square,orange,2,black,2,triangle,orange,4,black,4
DIST,102,1,5,every,psp_violation_target_left,,,Quadrat,orange,grün,Ist jedes Quadrat entweder grün oder orange?,komische frage,1;2,left,cross,orange,2,green,2,triangle,orange,4,green,4
DIST,102,2,6,every,target_target_left,,,Quadrat,orange,grün,Ist jedes Quadrat entweder grün oder orange?,"ja, stimmt",1;2,left,square,orange,0,green,4,triangle,orange,4,green,4
DIST,102,3,7,every,true_control_target_left,,,Quadrat,orange,grün,Ist jedes Quadrat entweder grün oder orange?,"ja, stimmt",1;2,left,square,orange,2,green,2,triangle,orange,4,green,4
DIST,102,4,8,every,false_control_target_left,,,Quadrat,orange,grün,Ist jedes Quadrat entweder grün oder orange?,"nein, stimmt nicht",1;2,left,square,orange,2,black,2,triangle,orange,4,black,4
DIST,103,1,1,every,psp_violation_target_right,,,Herz,türkis,gelb,Ist jedes Herz entweder türkis oder gelb?,komische frage,1;2,left,square,turquoise,3,yellow,2,triangle,turquoise,4,yellow,1
DIST,103,2,2,every,target_target_right,,,Herz,türkis,gelb,Ist jedes Herz entweder türkis oder gelb?,"ja, stimmt",1;2,left,heart,turquoise,0,yellow,5,triangle,turquoise,4,yellow,1
DIST,103,3,3,every,true_control_target_right,,,Herz,türkis,gelb,Ist jedes Herz entweder türkis oder gelb?,"ja, stimmt",1;2,left,heart,turquoise,3,yellow,2,triangle,turquoise,4,yellow,1
DIST,103,4,4,every,false_control_target_right,,,Herz,türkis,gelb,Ist jedes Herz entweder türkis oder gelb?,"nein, stimmt nicht",1;2,left,heart,black,3,yellow,2,triangle,black,4,yellow,1
DIST,103,1,5,every,psp_violation_target_left,,,Herz,türkis,gelb,Ist jedes Herz entweder gelb oder türkis?,komische frage,3;4,left,square,turquoise,3,yellow,2,triangle,turquoise,4,yellow,1
DIST,103,2,6,every,target_target_left,,,Herz,türkis,gelb,Ist jedes Herz entweder gelb oder türkis?,"ja, stimmt",3;4,left,heart,turquoise,0,yellow,5,triangle,turquoise,4,yellow,1
DIST,103,3,7,every,true_control_target_left,,,Herz,türkis,gelb,Ist jedes Herz entweder gelb oder türkis?,"ja, stimmt",3;4,left,heart,turquoise,3,yellow,2,triangle,turquoise,4,yellow,1
DIST,103,4,8,every,false_control_target_left,,,Herz,türkis,gelb,Ist jedes Herz entweder gelb oder türkis?,"nein, stimmt nicht",3;4,left,heart,black,3,yellow,2,triangle,black,4,yellow,1
DIST,104,1,1,every,psp_violation_target_right,,,Kreuz,pink,schwarz,Ist jedes Kreuz entweder pink oder schwarz?,komische frage,3;4,left,heart,pink,4,black,3,square,pink,4,black,5
DIST,104,2,2,every,target_target_right,,,Kreuz,pink,schwarz,Ist jedes Kreuz entweder pink oder schwarz?,"ja, stimmt",3;4,left,cross,pink,0,black,7,square,pink,4,black,5
DIST,104,3,3,every,true_control_target_right,,,Kreuz,pink,schwarz,Ist jedes Kreuz entweder pink oder schwarz?,"ja, stimmt",3;4,left,cross,pink,4,black,3,square,pink,4,black,5
DIST,104,4,4,every,false_control_target_right,,,Kreuz,pink,schwarz,Ist jedes Kreuz entweder pink oder schwarz?,"nein, stimmt nicht",3;4,left,cross,pink,4,grey,3,square,pink,4,grey,5
DIST,104,1,5,every,psp_violation_target_left,,,Kreuz,pink,schwarz,Ist jedes Kreuz entweder schwarz oder pink?,komische frage,1;2,left,heart,pink,4,black,3,square,pink,4,black,5
DIST,104,2,6,every,target_target_left,,,Kreuz,pink,schwarz,Ist jedes Kreuz entweder schwarz oder pink?,"ja, stimmt",1;2,left,cross,pink,0,black,7,square,pink,4,black,5
DIST,104,3,7,every,true_control_target_left,,,Kreuz,pink,schwarz,Ist jedes Kreuz entweder schwarz oder pink?,"ja, stimmt",1;2,left,cross,pink,4,black,3,square,pink,4,black,5
DIST,104,4,8,every,false_control_target_left,,,Kreuz,pink,schwarz,Ist jedes Kreuz entweder schwarz oder pink?,"nein, stimmt nicht",1;2,left,cross,pink,4,grey,3,square,pink,3,grey,3
DIST,105,1,1,every,psp_violation_target_right,,,Kreis,schwarz,grau,Ist jedes Kreis entweder schwarz oder grau?,komische frage,1;2,left,square,black,6,grey,2,triangle,black,4,grey,1
DIST,105,2,2,every,target_target_right,,,Kreis,schwarz,grau,Ist jedes Kreis entweder schwarz oder grau?,"ja, stimmt",1;2,left,circle,black,0,grey,8,triangle,black,4,grey,1
DIST,105,3,3,every,true_control_target_right,,,Kreis,schwarz,grau,Ist jedes Kreis entweder schwarz oder grau?,"ja, stimmt",1;2,left,circle,black,6,grey,2,triangle,black,4,grey,1
DIST,105,4,4,every,false_control_target_right,,,Kreis,schwarz,grau,Ist jedes Kreis entweder schwarz oder grau?,"nein, stimmt nicht",1;2,left,circle,black,6,yellow,2,triangle,black,4,yellow,1
DIST,105,1,5,every,psp_violation_target_left,,,Kreis,schwarz,grau,Ist jedes Kreis entweder grau oder schwarz?,komische frage,3;4,left,square,black,6,grey,2,triangle,black,4,grey,1
DIST,105,2,6,every,target_target_left,,,Kreis,schwarz,grau,Ist jedes Kreis entweder grau oder schwarz?,"ja, stimmt",3;4,left,circle,black,0,grey,8,triangle,black,4,grey,1
DIST,105,3,7,every,true_control_target_left,,,Kreis,schwarz,grau,Ist jedes Kreis entweder grau oder schwarz?,"ja, stimmt",3;4,left,circle,black,6,grey,2,triangle,black,4,grey,1
DIST,105,4,8,every,false_control_target_left,,,Kreis,schwarz,grau,Ist jedes Kreis entweder grau oder schwarz?,"nein, stimmt nicht",3;4,left,circle,black,6,yellow,2,triangle,black,4,yellow,1
DIST,106,1,1,every,psp_violation_target_right,,,Dreieck,gelb,blau,Ist jedes Dreieck entweder gelb oder blau?,komische frage,3;4,right,square,yellow,2,blue,2,circle,yellow,3,blue,3
DIST,106,2,2,every,target_target_right,,,Dreieck,gelb,blau,Ist jedes Dreieck entweder gelb oder blau?,"ja, stimmt",3;4,right,square,yellow,2,blue,2,triangle,yellow,0,blue,6
DIST,106,3,3,every,true_control_target_right,,,Dreieck,gelb,blau,Ist jedes Dreieck entweder gelb oder blau?,"ja, stimmt",3;4,right,square,yellow,2,blue,2,triangle,yellow,3,blue,3
DIST,106,4,4,every,false_control_target_right,,,Dreieck,gelb,blau,Ist jedes Dreieck entweder gelb oder blau?,"nein, stimmt nicht",3;4,right,square,red,2,blue,2,triangle,red,3,blue,3
DIST,106,1,5,every,psp_violation_target_left,,,Dreieck,gelb,blau,Ist jedes Dreieck entweder blau oder gelb?,komische frage,1;2,right,square,yellow,2,blue,2,circle,yellow,3,blue,3
DIST,106,2,6,every,target_target_left,,,Dreieck,gelb,blau,Ist jedes Dreieck entweder blau oder gelb?,"ja, stimmt",1;2,right,square,yellow,2,blue,2,triangle,yellow,0,blue,6
DIST,106,3,7,every,true_control_target_left,,,Dreieck,gelb,blau,Ist jedes Dreieck entweder blau oder gelb?,"ja, stimmt",1;2,right,square,yellow,2,blue,2,triangle,yellow,3,blue,3
DIST,106,4,8,every,false_control_target_left,,,Dreieck,gelb,blau,Ist jedes Dreieck entweder blau oder gelb?,"nein, stimmt nicht",1;2,right,square,red,4,blue,1,triangle,red,3,blue,3
DIST,107,1,1,every,psp_violation_target_right,,,Quadrat,grün,gelb,Ist jedes Quadrat entweder grün oder gelb?,komische frage,1;2,right,triangle,green,4,yellow,1,circle,green,2,yellow,2
DIST,107,2,2,every,target_target_right,,,Quadrat,grün,gelb,Ist jedes Quadrat entweder grün oder gelb?,"ja, stimmt",1;2,right,triangle,green,4,yellow,1,square,green,0,yellow,4
DIST,107,3,3,every,true_control_target_right,,,Quadrat,grün,gelb,Ist jedes Quadrat entweder grün oder gelb?,"ja, stimmt",1;2,right,triangle,green,4,yellow,1,square,green,2,yellow,2
DIST,107,4,4,every,false_control_target_right,,,Quadrat,grün,gelb,Ist jedes Quadrat entweder grün oder gelb?,"nein, stimmt nicht",1;2,right,triangle,black,4,yellow,1,square,black,2,yellow,2
DIST,107,1,5,every,psp_violation_target_left,,,Quadrat,grün,gelb,Ist jedes Quadrat entweder gelb oder grün?,komische frage,3;4,right,triangle,green,4,yellow,1,circle,green,2,yellow,2
DIST,107,2,6,every,target_target_left,,,Quadrat,grün,gelb,Ist jedes Quadrat entweder gelb oder grün?,"ja, stimmt",3;4,right,triangle,green,4,yellow,1,square,green,0,yellow,4
DIST,107,3,7,every,true_control_target_left,,,Quadrat,grün,gelb,Ist jedes Quadrat entweder gelb oder grün?,"ja, stimmt",3;4,right,triangle,green,4,yellow,1,square,green,2,yellow,2
DIST,107,4,8,every,false_control_target_left,,,Quadrat,grün,gelb,Ist jedes Quadrat entweder gelb oder grün?,"nein, stimmt nicht",3;4,right,triangle,black,4,yellow,1,square,black,2,yellow,2
DIST,108,1,1,every,psp_violation_target_right,,,Herz,schwarz,gelb,Ist jedes Herz entweder schwarz oder gelb?,komische frage,3;4,right,cross,black,5,yellow,2,circle,black,4,yellow,2
DIST,108,2,2,every,target_target_right,,,Herz,schwarz,gelb,Ist jedes Herz entweder schwarz oder gelb?,"ja, stimmt",3;4,right,cross,black,5,yellow,2,heart,black,0,yellow,6
DIST,108,3,3,every,true_control_target_right,,,Herz,schwarz,gelb,Ist jedes Herz entweder schwarz oder gelb?,"ja, stimmt",3;4,right,cross,black,5,yellow,2,heart,black,4,yellow,2
DIST,108,4,4,every,false_control_target_right,,,Herz,schwarz,gelb,Ist jedes Herz entweder schwarz oder gelb?,"nein, stimmt nicht",3;4,right,cross,red,5,yellow,2,heart,red,4,yellow,2
DIST,108,1,5,every,psp_violation_target_left,,,Herz,schwarz,gelb,Ist jedes Herz entweder gelb oder schwarz?,komische frage,1;2,right,cross,black,5,yellow,2,circle,black,4,yellow,2
DIST,108,2,6,every,target_target_left,,,Herz,schwarz,gelb,Ist jedes Herz entweder gelb oder schwarz?,"ja, stimmt",1;2,right,cross,black,5,yellow,2,heart,black,0,yellow,6
DIST,108,3,7,every,true_control_target_left,,,Herz,schwarz,gelb,Ist jedes Herz entweder gelb oder schwarz?,"ja, stimmt",1;2,right,cross,black,5,yellow,2,heart,black,4,yellow,2
DIST,108,4,8,every,false_control_target_left,,,Herz,schwarz,gelb,Ist jedes Herz entweder gelb oder schwarz?,"nein, stimmt nicht",1;2,right,cross,red,5,yellow,2,heart,red,4,yellow,2
DIST,109,1,1,every,psp_violation_target_right,,,Kreuz,lila,grau,Ist jedes Kreuz entweder lila oder grau?,komische frage,1;2,right,square,purple,3,grey,3,circle,purple,4,grey,2
DIST,109,2,2,every,target_target_right,,,Kreuz,lila,grau,Ist jedes Kreuz entweder lila oder grau?,"ja, stimmt",1;2,right,square,purple,3,grey,3,cross,purple,0,grey,6
DIST,109,3,3,every,true_control_target_right,,,Kreuz,lila,grau,Ist jedes Kreuz entweder lila oder grau?,"ja, stimmt",1;2,right,square,purple,3,grey,3,cross,purple,4,grey,2
DIST,109,4,4,every,false_control_target_right,,,Kreuz,lila,grau,Ist jedes Kreuz entweder lila oder grau?,"nein, stimmt nicht",1;2,right,square,brown,3,grey,3,cross,brown,4,grey,2
DIST,109,1,5,every,psp_violation_target_left,,,Kreuz,lila,grau,Ist jedes Kreuz entweder grau oder lila?,komische frage,3;4,right,square,purple,3,grey,3,circle,purple,4,grey,2
DIST,109,2,6,every,target_target_left,,,Kreuz,lila,grau,Ist jedes Kreuz entweder grau oder lila?,"ja, stimmt",3;4,right,square,purple,3,grey,3,cross,purple,0,grey,6
DIST,109,3,7,every,true_control_target_left,,,Kreuz,lila,grau,Ist jedes Kreuz entweder grau oder lila?,"ja, stimmt",3;4,right,square,purple,3,grey,3,cross,purple,4,grey,2
DIST,109,4,8,every,false_control_target_left,,,Kreuz,lila,grau,Ist jedes Kreuz entweder grau oder lila?,"nein, stimmt nicht",3;4,right,square,brown,3,grey,3,cross,brown,4,grey,2
DIST,110,1,1,every,psp_violation_target_right,,,Kreis,rot,gelb,Ist jedes Kreis entweder rot oder gelb?,komische frage,3;4,right,triangle,red,1,yellow,6,heart,red,3,yellow,1
DIST,110,2,2,every,target_target_right,,,Kreis,rot,gelb,Ist jedes Kreis entweder rot oder gelb?,"ja, stimmt",3;4,right,triangle,red,1,yellow,6,circle,red,0,yellow,4
DIST,110,3,3,every,true_control_target_right,,,Kreis,rot,gelb,Ist jedes Kreis entweder rot oder gelb?,"ja, stimmt",3;4,right,triangle,red,1,yellow,6,circle,red,3,yellow,1
DIST,110,4,4,every,false_control_target_right,,,Kreis,rot,gelb,Ist jedes Kreis entweder rot oder gelb?,"nein, stimmt nicht",3;4,right,triangle,red,1,green,6,circle,red,3,green,1
DIST,110,1,5,every,psp_violation_target_left,,,Kreis,rot,gelb,Ist jedes Kreis entweder gelb oder rot?,komische frage,1;2,right,triangle,red,1,yellow,6,heart,red,3,yellow,1
DIST,110,2,6,every,target_target_left,,,Kreis,rot,gelb,Ist jedes Kreis entweder gelb oder rot?,"ja, stimmt",1;2,right,triangle,red,1,yellow,6,circle,red,0,yellow,4
DIST,110,3,7,every,true_control_target_left,,,Kreis,rot,gelb,Ist jedes Kreis entweder gelb oder rot?,"ja, stimmt",1;2,right,triangle,red,1,yellow,6,circle,red,3,yellow,1
DIST,110,4,8,every,false_control_target_left,,,Kreis,rot,gelb,Ist jedes Kreis entweder gelb oder rot?,"nein, stimmt nicht",1;2,right,triangle,red,1,green,6,circle,red,3,green,1
UB,301,1,1,einige,einige_some_but_not_all,,,Quadrate,rot,,Sind einige der Quadrate rot?,"ja, stimmt",all_lists,left,square,red,4,blue,5,circle,red,2,blue,2
UB,301,2,2,einige,einige_all,,,Quadrate,rot,,Sind einige der Quadrate rot?,"ja, stimmt",all_lists,left,square,red,9,blue,0,circle,red,2,blue,2
UB,302,1,1,einige,einige_some_but_not_all,,,Quadrate,blau,,Sind einige der Quadrate blau?,"ja, stimmt",all_lists,left,square,blue,3,yellow,4,triangle,blue,3,yellow,3
UB,302,2,2,einige,einige_all,,,Quadrate,blau,,Sind einige der Quadrate blau?,"ja, stimmt",all_lists,left,square,blue,7,yellow,0,triangle,blue,3,yellow,3
UB,303,1,1,einige,einige_some_but_not_all,,,Quadrate,gelb,,Sind einige der Quadrate gelb?,"ja, stimmt",all_lists,left,square,yellow,3,black,5,cross,yellow,4,black,4
UB,303,2,2,einige,einige_all,,,Quadrate,gelb,,Sind einige der Quadrate gelb?,"ja, stimmt",all_lists,left,square,yellow,8,black,0,cross,yellow,4,black,4
UB,304,1,1,einige,einige_some_but_not_all,,,Quadrate,grün,,Sind einige der Quadrate grün?,"ja, stimmt",all_lists,left,square,green,3,orange,6,heart,green,5,orange,5
UB,304,2,2,einige,einige_all,,,Quadrate,grün,,Sind einige der Quadrate grün?,"ja, stimmt",all_lists,left,square,green,9,orange,0,heart,green,5,orange,5
UB,305,1,1,einige,einige_some_but_not_all,,,Kreise,braun,,Sind einige der Kreise braun?,"ja, stimmt",all_lists,left,circle,brown,3,grey,4,triangle,brown,1,grey,6
UB,305,2,2,einige,einige_all,,,Kreise,braun,,Sind einige der Kreise braun?,"ja, stimmt",all_lists,left,circle,brown,7,grey,0,triangle,brown,1,grey,6
UB,311,1,1,einige,einige_some_but_not_all,,,Kreuze,rot,,Sind einige der Kreuze rot?,"ja, stimmt",all_lists,right,triangle,red,4,yellow,4,cross,red,3,yellow,5
UB,311,2,2,einige,einige_all,,,Kreuze,rot,,Sind einige der Kreuze rot?,"ja, stimmt",all_lists,right,triangle,red,4,yellow,4,cross,red,8,yellow,0
UB,312,1,1,einige,einige_some_but_not_all,,,Kreuze,blau,,Sind einige der Kreuze blau?,"ja, stimmt",all_lists,right,circle,blue,5,black,5,cross,blue,3,black,4
UB,312,2,2,einige,einige_all,,,Kreuze,blau,,Sind einige der Kreuze blau?,"ja, stimmt",all_lists,right,circle,blue,5,black,5,cross,blue,7,black,0
UB,316,1,1,einige,einige_some_but_not_all,,,Herzen,orange,,Sind einige der Herzen orange?,"ja, stimmt",all_lists,right,triangle,orange,1,black,7,heart,orange,4,black,5
UB,316,2,2,einige,einige_all,,,Herzen,orange,,Sind einige der Herzen orange?,"ja, stimmt",all_lists,right,triangle,orange,1,black,7,heart,orange,9,black,0
UB,317,1,1,einige,einige_some_but_not_all,,,Dreiecke,schwarz,,Sind einige der Dreiecke schwarz?,"ja, stimmt",all_lists,right,square,black,2,orange,6,triangle,black,4,orange,6
UB,317,2,2,einige,einige_all,,,Dreiecke,schwarz,,Sind einige der Dreiecke schwarz?,"ja, stimmt",all_lists,right,square,black,2,orange,6,triangle,black,10,orange,0
UB,318,1,1,einige,einige_some_but_not_all,,,Dreiecke,grau,,Sind einige der Dreiecke grau?,"ja, stimmt",all_lists,right,circle,grey,1,yellow,5,triangle,grey,3,yellow,3
UB,318,2,2,einige,einige_all,,,Dreiecke,grau,,Sind einige der Dreiecke grau?,"ja, stimmt",all_lists,right,circle,grey,1,yellow,5,triangle,grey,6,yellow,0
Filler,401,1,1,,up_to_zero,,,Dreiecke,blau,,Sind bis zu zwei Dreiecke blau?,"nein, stimmt nicht",all_lists,left,triangle,blue,0,red,5,square,blue,5,red,5
Filler,401,2,2,,at_most_zero,,,Dreiecke,blau,,Sind höchstens drei Dreiecke blau?,"ja, stimmt",all_lists,left,triangle,blue,0,red,5,square,blue,5,red,5
Filler,402,1,1,,up_to_zero,,,Kreise,rot,,Sind bis zu vier Kreise rot?,"nein, stimmt nicht",all_lists,left,circle,red,0,yellow,6,cross,red,2,yellow,2
Filler,402,2,2,,at_most_zero,,,Kreise,rot,,Sind höchstens zwei Kreise rot?,"ja, stimmt",all_lists,left,circle,red,0,yellow,6,cross,red,2,yellow,2
Filler,403,1,1,,up_to_zero,,,Kreise,grau,,Sind bis zu drei Kreise grau?,"nein, stimmt nicht",all_lists,right,square,grey,4,red,4,circle,grey,0,red,8
Filler,403,2,2,,at_most_zero,,,Dreiecke,braun,,Sind höchstens zwei Dreiecke braun?,"ja, stimmt",all_lists,right,circle,brown,3,blue,3,triangle,brown,0,blue,4
Filler,404,1,1,,up_to_zero,,,Quadrate,schwarz,,Sind bis zu vier Quadrate schwarz?,"nein, stimmt nicht",all_lists,right,cross,black,4,yellow,2,square,black,0,yellow,10
Filler,404,2,2,,at_most_zero,,,Quadrate,schwarz,,Sind höchstens drei Quadrate schwarz?,"ja, stimmt",all_lists,right,cross,black,4,yellow,2,square,black,0,yellow,10
Filler,405,1,1,,up_to_zero,,,Kreuze,türkis,,Sind bis zu zwei Kreuze türkis?,"nein, stimmt nicht",all_lists,right,heart,turquoise,2,green,4,cross,turquoise,0,green,5
Filler,405,2,2,,at_most_zero,,,Kreuze,türkis,,Sind höchstens drei Kreuze türkis?,"ja, stimmt",all_lists,right,heart,turquoise,2,green,4,cross,turquoise,0,green,5
Filler,1001,10,10,,psp_failure_definite_filler,,,Quadrat,gelb,,Ist das Quadrat gelb?,komische frage,all_lists,left,square,yellow,2,black,0,heart,yellow,0,black,1
Filler,1002,10,10,,psp_failure_definite_filler,,,Kreis,rot,,Ist der Kreis rot?,komische frage,all_lists,left,circle,red,2,blue,0,circle,red,0,blue,3
Filler,1003,10,10,,psp_failure_definite_filler,,,Dreieck,blau,,Ist das Dreieck blau?,komische frage,all_lists,left,circle,blue,1,yellow,0,square,blue,0,yellow,1
Filler,1004,10,10,,psp_failure_definite_filler,,,Kreuz,braun,,Ist das Kreuz braun?,komische frage,all_lists,left,heart,brown,2,green,2,square,brown,1,green,0
Filler,1005,10,10,,psp_failure_definite_filler,,,Herz,rot,,Ist das Herz rot?,komische frage,all_lists,left,square,red,3,blue,3,circle,red,1,blue,1
Filler,1006,10,10,,psp_failure_definite_filler,,,Quadrat,blau,,Ist das Quadrat blau?,komische frage,all_lists,right,circle,blue,1,grey,0,square,blue,2,grey,0
Filler,1007,10,10,,psp_failure_definite_filler,,,Kreis,lila,,Ist der Kreis lila?,komische frage,all_lists,right,triangle,purple,3,grey,3,circle,purple,3,grey,1
Filler,1008,10,10,,psp_failure_definite_filler,,,Dreieck,grün,,Ist das Dreieck grün?,komische frage,all_lists,right,square,green,1,black,0,triangle,green,2,black,1
Filler,1009,10,10,,psp_failure_definite_filler,,,Kreuz,rot,,Ist das Kreuz rot?,komische frage,all_lists,right,cross,red,1,grey,0,cross,red,0,grey,1
Filler,1010,10,10,,psp_failure_definite_filler,,,Herz,türkis,,Ist das Herz türkis?,komische frage,all_lists,right,heart,turquoise,1,black,0,heart,turquoise,1,black,1

Filler,1011,10,10,,psp_failure_both,,,Quadrate,rot,,Sind beide Quadrate rot?,komische frage,all_lists,left,square,red,1,black,0,triangle,black,3,grey,2
Filler,1012,10,10,,psp_failure_both,,,Herzen,gelb,,Sind beide Herzen gelb?,komische frage,all_lists,left,heart,yellow,2,blue,3,cross,yellow,2,blue,2

Filler,1013,10,10,,psp_failure_both,,,Kreuze,lila,,Sind beide Kreuze lila?,komische frage,all_lists,right,square,purple,1,brown,1,cross,purple,1,brown,4
Filler,1014,10,10,,psp_failure_both,,,Dreiecke,blau,,Sind beide Dreiecke blau?,komische frage,all_lists,right,circle,blue,5,red,5,triangle,blue,2,red,2
Filler,1015,10,10,,psp_failure_both,,,Kreise,grün,,Sind beide Kreise grün?,komische frage,all_lists,right,cross,red,3,green,3,circle,red,3,green,3
